2.865,50.56219482
2.866,64.55297852
2.867,81.43322754
2.868,101
2.869,120.6682129
2.87,141.1688232
2.871,161.3092041
2.872,180
2.873,194.8647461
2.874,207.8050537
2.875,219.1663818
2.876,229
2.877,235.0996094
2.878,238.5073242
2.879,238.166626
2.88,233
2.881,220.6794434
2.882,203.3674316
2.883,182.0786133
2.884,158
2.885,130.5128174
2.886,102.5372314
2.887,75.07067871
2.888,49
2.889,23.60552979
2.89,2.002929688
2.891,-14.66265869
2.892,-26
2.893,-34.2600708
2.894,-38.76147461
2.895,-40.91467285
2.896,-42
2.897,-44.31561279
2.898,-45.57110596
2.899,-44.72290039
2.9,-41
2.901,-36.16027832
2.902,-29.16088867
2.903,-21.51153564
2.904,-15
2.905,-12.67071533
2.906,-12.72576904
2.907,-14.26605225
2.908,-16
2.909,-18.54852295
2.91,-19.13421631
2.911,-17.71289063
2.912,-15
2.913,-13.80822754
2.914,-12.644104
2.915,-11.71087646
2.916,-11
2.917,-12.20556641
2.918,-12.82440186
2.919,-12.69067383
2.92,-12
2.921,-12.93426514
2.922,-13.41101074
2.923,-13.41210938
2.924,-13
2.925,-14.0546875
2.926,-14.39624023
2.927,-13.97540283
2.928,-13
2.929,-13.52947998
2.93,-13.71459961
2.931,-13.52160645
2.932,-13
2.933,-13.92498779
2.934,-14.31567383
2.935,-13.99188232
2.936,-13
2.937,-13.26190186
2.938,-13.09362793
2.939,-12.59906006
2.94,-12
2.941,-13.19818115
2.942,-14.27099609
2.943,-14.93328857
2.944,-15
2.945,-16.1184082
2.946,-16.30499268
2.947,-15.51861572
2.948,-14
2.949,-13.84747314
2.95,-13.40734863
2.951,-12.7489624
2.952,-12
2.953,-12.98937988
2.954,-13.74969482
2.955,-14.0914917
2.956,-14
2.957,-15.29315186
2.958,-16.07611084
2.959,-16.28045654
2.96,-16
2.961,-17.1083374
2.962,-17.70574951
2.963,-17.66467285
2.964,-17
2.965,-17.53198242
2.966,-17.36486816
2.967,-16.45953369
2.968,-15
2.969,-15.01416016
2.97,-14.80133057
2.971,-14.42004395
2.972,-14
2.973,-15.3550415
2.974,-16.45959473
2.975,-17.04046631
2.976,-17
2.977,-18.10864258
2.978,-18.46942139
2.979,-18.05004883
2.98,-17
2.981,-17.26074219
2.982,-17.00006104
2.983,-16.19171143
2.984,-15
2.985,-15.42572021
2.986,-15.73150635
2.987,-15.91424561
2.988,-16
2.989,-17.66223145
2.99,-18.73236084
2.991,-18.86004639
2.992,-18
2.993,-18.12463379
2.994,-17.6449585
2.995,-16.8314209
2.996,-16
2.997,-17.02423096
2.998,-17.79052734
2.999,-17.85601807
3,-17
3.001,-17.02166748
3.002,-16.27404785
3.003,-15.09912109
3.004,-14
3.005,-15.07171631
3.006,-16.37268066
3.007,-17.47845459
3.008,-18
3.009,-19.41363525
3.01,-19.66973877
3.011,-18.75976563
3.012,-17
3.013,-16.53759766
3.014,-15.69927979
3.015,-14.49249268
3.016,-13
3.017,-13.08337402
3.018,-12.91497803
3.019,-12.50183105
3.02,-12
3.021,-13.27972412
3.022,-14.36676025
3.023,-14.9864502
3.024,-15
3.025,-16.12683105
3.026,-16.45983887
3.027,-16.00622559
3.028,-15
3.029,-15.47149658
3.03,-15.64678955
3.031,-15.47265625
3.032,-15
3.033,-16.06378174
3.034,-16.77386475
3.035,-17.05621338
3.036,-17
3.037,-18.4664917
3.038,-19.53961182
3.039,-20.05865479
3.04,-20
3.041,-21.14343262
3.042,-21.55596924
3.043,-21.14056396
3.044,-20
3.045,-20.0748291
3.046,-19.56671143
3.047,-18.48553467
3.048,-17
3.049,-17.07531738
3.05,-16.92156982
3.051,-16.52502441
3.052,-16
3.053,-17.21148682
3.054,-18.22961426
3.055,-18.85626221
3.056,-19
3.057,-20.34448242
3.058,-20.85614014
3.059,-20.37420654
3.06,-19
3.061,-18.73077393
3.062,-17.88293457
3.063,-16.57073975
3.064,-15
3.065,-15.06292725
3.066,-14.83074951
3.067,-14.13482666
3.068,-13
3.069,-13.324646
3.07,-13.36151123
3.071,-13.19091797
3.072,-13
3.073,-14.64056396
3.074,-16.07427979
3.075,-16.93920898
3.076,-17
3.077,-17.88452148
3.078,-17.63104248
3.079,-16.23919678
3.08,-14
3.081,-13.05975342
3.082,-11.81890869
3.083,-10.40057373
3.084,-9
3.085,-9.524291992
3.086,-10.09991455
3.087,-10.59655762
3.088,-11
3.089,-13.04034424
3.09,-14.68890381
3.091,-15.69744873
3.092,-16
3.093,-17.37811279
3.094,-17.9654541
3.095,-17.76751709
3.096,-17
3.097,-17.67773438
3.098,-18.06054688
3.099,-18.14025879
3.1,-18
3.101,-19.44781494
3.102,-20.52996826
3.103,-21.05834961
3.104,-21
3.105,-22.12548828
3.106,-22.51538086
3.107,-22.0949707
3.108,-21
3.109,-21.19366455
3.11,-20.90820313
3.111,-20.14343262
3.112,-19
3.113,-19.30999756
3.114,-19.13153076
3.115,-18.33337402
3.116,-17
3.117,-17.08398438
3.118,-16.87011719
3.119,-16.44561768
3.12,-16
3.121,-17.40942383
3.122,-18.69689941
3.123,-19.60083008
3.124,-20
3.125,-21.62127686
3.126,-22.50964355
3.127,-22.59307861
3.128,-22
3.129,-22.67150879
3.13,-22.74829102
3.131,-22.15844727
3.132,-21
3.133,-21.22827148
3.134,-21.07702637
3.135,-20.60418701
3.136,-20
3.137,-21.18914795
3.138,-22.22833252
3.139,-22.87628174
3.14,-23
3.141,-24.29333496
3.142,-24.75421143
3.143,-24.27520752
3.144,-23
3.145,-22.95056152
3.146,-22.39276123
3.147,-21.3605957
3.148,-20
3.149,-20.23077393
3.15,-20.17669678
3.151,-19.74456787
3.152,-19
3.153,-19.82763672
3.154,-20.33319092
3.155,-20.39227295
3.156,-20
3.157,-20.9407959
3.158,-21.19329834
3.159,-20.54840088
3.16,-19
3.161,-18.4397583
3.162,-17.04046631
3.163,-14.82745361
3.164,-12
3.165,-10.57006836
3.166,-8.741943359
3.167,-6.501464844
3.168,-4
3.169,-3.236694336
3.17,-2.454772949
3.171,-1.673034668
3.172,-1
3.173,-2.260314941
3.174,-3.388671875
3.175,-4.036010742
3.176,-4
3.177,-4.96875
3.178,-4.958557129
3.179,-3.905273438
3.18,-2
3.181,-1.315185547
3.182,-0.164672852
3.183,1.352416992
3.184,3
3.185,2.753967285
3.186,2.428527832
3.187,2.146728516
3.188,2
3.189,0.367248535
3.19,-0.540222168
3.191,-0.352233887
3.192,1
3.193,1.55255127
3.194,2.939697266
3.195,4.891662598
3.196,7
3.197,7.158447266
3.198,7.234130859
3.199,7.462158203
3.2,8
3.201,7.151855469
3.202,6.886413574
3.203,7.240112305
3.204,8
3.205,7.11895752
3.206,6.412719727
3.207,6.011108398
3.208,6
3.209,4.693664551
3.21,4.186645508
3.211,4.658447266
3.212,6
3.213,6.152648926
3.214,6.806518555
3.215,7.830444336
3.216,9
3.217,8.363525391
3.218,7.874206543
3.219,7.733032227
3.22,8
3.221,6.879455566
3.222,6.322998047
3.223,6.402893066
3.224,7
3.225,6.169555664
3.226,5.824157715
3.227,6.097717285
3.228,7
3.229,6.704040527
3.23,7.14251709
3.231,8.324645996
3.232,10
3.233,10.02746582
3.234,10.08276367
3.235,10.10101318
3.236,10
3.237,8.020385742
3.238,6.328979492
3.239,5.279907227
3.24,5
3.241,3.655944824
3.242,3.109924316
3.243,3.30090332
3.244,4
3.245,3.209289551
3.246,2.856811523
3.247,3.11151123
3.248,4
3.249,3.664428711
3.25,3.968688965
3.251,4.84173584
3.252,6
3.253,5.35723877
3.254,4.735107422
3.255,4.254699707
3.256,4
3.257,2.295043945
3.258,1.285522461
3.259,1.202880859
3.26,2
3.261,1.679748535
3.262,1.993286133
3.263,2.839050293
3.264,4
3.265,3.504760742
3.266,3.282287598
3.267,3.461425781
3.268,4
3.269,2.986328125
3.27,2.296386719
3.271,1.98223877
3.272,2
3.273,0.569152832
3.274,-0.203857422
3.275,-0.060546875
3.276,1
3.277,0.995544434
3.278,1.634338379
3.279,2.731018066
3.28,4
3.281,3.478210449
3.282,3.16809082
3.283,3.322692871
3.284,4
3.285,3.307067871
3.286,3.012329102
3.287,2.986206055
3.288,3
3.289,1.178161621
3.29,-0.351196289
3.291,-1.160766602
3.292,-1
3.293,-1.604492188
3.294,-1.134155273
3.295,0.213928223
3.296,2
3.297,2.029296875
3.298,2.098022461
3.299,2.37487793
3.3,3
3.301,2.293579102
3.302,2.269348145
3.303,2.937988281
3.304,4
3.305,3.278625488
3.306,2.484802246
3.307,1.68347168
3.308,1
3.309,-1.098449707
3.31,-2.302246094
3.311,-2.254211426
3.312,-1
3.313,-0.679382324
3.314,0.18170166
3.315,1.203735352
3.316,2
3.317,0.630065918
3.318,-0.771484375
3.319,-1.741027832
3.32,-2
3.321,-3.278808594
3.322,-3.733581543
3.323,-3.525756836
3.324,-3
3.325,-4.195556641
3.326,-5.126403809
3.327,-5.464172363
3.328,-5
3.329,-5.464538574
3.33,-4.981994629
3.331,-3.697875977
3.332,-2
3.333,-2.038879395
3.334,-1.993896484
3.335,-1.687927246
3.336,-1
3.337,-1.647583008
3.338,-1.659606934
3.339,-1.030273438
3.34,0
3.341,-0.626037598
3.342,-1.071960449
3.343,-1.213134766
3.344,-1
3.345,-2.190795898
3.346,-2.781616211
3.347,-2.67578125
3.348,-2
3.349,-2.725158691
3.35,-2.995666504
3.351,-2.737854004
3.352,-2
3.353,-2.63885498
3.354,-2.717102051
3.355,-2.141357422
3.356,-1
3.357,-1.225280762
3.358,-0.953430176
3.359,-0.162109375
3.36,1
3.361,0.561462402
3.362,0.375366211
3.363,0.524902344
3.364,1
3.365,0.021972656
3.366,-0.373596191
3.367,-0.017822266
3.368,1
3.369,0.654968262
3.37,0.635620117
3.371,0.815124512
3.372,1
3.373,-0.668823242
3.374,-2.102233887
3.375,-2.941467285
3.376,-3
3.377,-4.023193359
3.378,-4.114685059
3.379,-3.34161377
3.38,-2
3.381,-2.188659668
3.382,-2.117980957
3.383,-1.717407227
3.384,-1
3.385,-1.775695801
3.386,-2.076538086
3.387,-1.793151855
3.388,-1
3.389,-1.597412109
3.39,-1.666870117
3.391,-1.107543945
3.392,0
3.393,-0.301574707
3.394,-0.200012207
3.395,0.282104492
3.396,1
3.397,0.053466797
3.398,-0.554504395
3.399,-0.592956543
3.4,0
3.401,-0.623901367
3.402,-0.594848633
3.403,0.032592773
3.404,1
3.405,0.233520508
3.406,-0.424987793
3.407,-0.854492188
3.408,-1
3.409,-2.602722168
3.41,-3.571289063
3.411,-3.69519043
3.412,-3
3.413,-3.440307617
3.414,-3.192260742
3.415,-2.304992676
3.416,-1
3.417,-1.329345703
3.418,-1.467834473
3.419,-1.351074219
3.42,-1
3.421,-2.218383789
3.422,-2.927612305
3.423,-2.87322998
3.424,-2
3.425,-2.182250977
3.426,-1.530883789
3.427,-0.062744141
3.428,2
3.429,2.570007324
3.43,3.438659668
3.431,4.614379883
3.432,6
3.433,5.689331055
3.434,5.663696289
3.435,6.094177246
3.436,7
3.437,6.538757324
3.438,6.68560791
3.439,7.541137695
3.44,9
3.441,9.070007324
3.442,9.592285156
3.443,10.59729004
3.444,12
3.445,11.9072876
3.446,12.31048584
3.447,13.36029053
3.448,15
3.449,15.24273682
3.45,15.887146
3.451,16.87133789
3.452,18
3.453,17.30212402
3.454,16.75628662
3.455,16.60961914
3.456,17
3.457,16.19482422
3.458,16.2366333
3.459,17.22729492
3.46,19
3.461,19.45581055
3.462,20.32873535
3.463,21.55877686
3.464,23
3.465,22.72766113
3.466,22.72509766
3.467,23.15802002
3.468,24
3.469,23.30340576
3.47,22.92694092
3.471,22.8706665
3.472,23
3.473,21.39007568
3.474,20.05102539
3.475,19.21917725
3.476,19
3.477,17.6295166
3.478,17.13848877
3.479,17.63781738
3.48,19
3.481,19.19042969
3.482,19.98968506
3.483,21.33007813
3.484,23
3.485,22.97766113
3.486,23.12036133
3.487,23.48168945
3.488,24
3.489,22.82391357
3.49,21.98352051
3.491,21.69000244
3.492,22
3.493,21.11206055
3.494,20.99926758
3.495,21.69775391
3.496,23
3.497,22.82275391
3.498,22.9352417
3.499,23.33978271
3.5,24
3.501,23.16204834
3.502,22.95251465
3.503,23.59259033
3.504,25
3.505,25.08453369
3.506,25.46398926
3.507,25.8737793
3.508,26
3.509,23.91375732
3.51,21.76879883
3.511,20.02368164
3.512,19
3.513,17.0635376
3.514,16.20367432
3.515,16.32019043
3.516,17
3.517,15.98565674
3.518,14.96179199
3.519,13.95025635
3.52,13
3.521,10.45654297
3.522,8.5
3.523,7.369750977
3.524,7
3.525,5.366760254
3.526,4.218566895
3.527,3.475036621
3.528,3
3.529,0.962524414
3.53,-0.525024414
3.531,-1.190979004
3.532,-1
3.533,-1.878112793
3.534,-2.048217773
3.535,-1.660217285
3.536,-1
3.537,-2.066894531
3.538,-2.885192871
3.539,-3.227172852
3.54,-3
3.541,-3.996643066
3.542,-4.280700684
3.543,-3.874145508
3.544,-3
3.545,-3.670837402
3.546,-3.969970703
3.547,-3.752990723
3.548,-3
3.549,-3.551452637
3.55,-3.497314453
3.551,-2.889221191
3.552,-2
3.553,-2.906188965
3.554,-3.775512695
3.555,-4.497192383
3.556,-5
3.557,-6.950195313
3.558,-8.20916748
3.559,-8.547851563
3.56,-8
3.561,-8.504211426
3.562,-8.272521973
3.563,-7.371337891
3.564,-6
3.565,-6.097473145
3.566,-5.801757813
3.567,-5.061889648
3.568,-4
3.569,-4.530700684
3.57,-4.861328125
3.571,-4.989257813
3.572,-5
3.573,-6.63269043
3.574,-7.836242676
3.575,-8.323974609
3.576,-8
3.577,-8.641235352
3.578,-8.418579102
3.579,-7.431274414
3.58,-6
3.581,-6.241760254
3.582,-6.378417969
3.583,-6.315063477
3.584,-6
3.585,-7.192321777
3.586,-7.808227539
3.587,-7.695129395
3.588,-7
3.589,-7.929626465
3.59,-8.720947266
3.591,-9.394226074
3.592,-10
3.593,-12.49914551
3.594,-14.58032227
3.595,-15.80151367
3.596,-16
3.597,-17.36035156
3.598,-18.00280762
3.599,-18.09216309
3.6,-18
3.601,-20.18859863
3.602,-22.71203613
3.603,-25.36657715
3.604,-28
3.605,-32.49487305
3.606,-36.64801025
3.607,-40.18463135
3.608,-43
3.609,-46.86047363
3.61,-49.56988525
3.611,-50.70996094
3.612,-50
3.613,-49.02294922
3.614,-45.77740479
3.615,-40.29821777
3.616,-33
3.617,-26.21075439
3.618,-18.57678223
3.619,-10.4239502
3.62,-2
3.621,4.959411621
3.622,12.72106934
3.623,21.90875244
3.624,33
3.625,44.54101563
3.626,58.61138916
3.627,75.22241211
3.628,94
3.629,112.6053467
3.63,132.3658447
3.631,152.7426758
3.632,173
3.633,190.5767822
3.634,206.6635742
3.635,220.6865234
3.636,232
3.637,238.2753906
3.638,241.0300293
3.639,240.0515137
3.64,235
3.641,223.7801514
3.642,208.1678467
3.643,188.4105225
3.644,165
3.645,137.0987549
3.646,108.0073242
3.647,79.46484375
3.648,53
3.649,28.03887939
3.65,7.223449707
3.651,-9.06427002
3.652,-21
3.653,-30.77337646
3.654,-36.9708252
3.655,-39.90203857
3.656,-40
3.657,-39.50531006
3.658,-37.01245117
3.659,-32.96472168
3.66,-28
3.661,-24.53045654
3.662,-21.08477783
3.663,-17.84942627
3.664,-15
3.665,-14.39910889
3.666,-13.98529053
3.667,-13.53747559
3.668,-13
3.669,-14.18933105
3.67,-14.98547363
3.671,-15.24615479
3.672,-15
3.673,-16.16638184
3.674,-16.56665039
3.675,-16.13201904
3.676,-15
3.677,-15.25177002
3.678,-14.76348877
3.679,-13.59906006
3.68,-12
3.681,-12.09680176
3.682,-11.75152588
3.683,-10.98614502
3.684,-10
3.685,-10.85546875
3.686,-11.4854126
3.687,-11.84429932
3.688,-12
3.689,-13.76483154
3.69,-14.99456787
3.691,-15.4230957
3.692,-15
3.693,-15.57189941
3.694,-15.34765625
3.695,-14.40386963
3.696,-13
3.697,-13.15319824
3.698,-13.0894165
3.699,-12.70715332
3.7,-12
3.701,-12.74664307
3.702,-13.02838135
3.703,-12.74884033
3.704,-12
3.705,-12.68493652
3.706,-12.94287109
3.707,-12.69281006
3.708,-12
3.709,-12.73400879
3.71,-13.01098633
3.711,-12.74633789
3.712,-12
3.713,-12.61846924
3.714,-12.68579102
3.715,-12.10760498
3.716,-11
3.717,-11.34484863
3.718,-11.41143799
3.719,-11.25213623
3.72,-11
3.721,-12.47210693
3.722,-13.62701416
3.723,-14.17242432
3.724,-14
3.725,-14.89440918
3.726,-14.98687744
3.727,-14.29211426
3.728,-13
3.729,-13.06524658
3.73,-12.62231445
3.731,-11.57391357
3.732,-10
3.733,-9.846313477
3.734,-9.380310059
3.735,-8.695922852
3.736,-8
3.737,-9.187988281
3.738,-10.26300049
3.739,-10.92352295
3.74,-11
3.741,-12.19177246
3.742,-12.55737305
3.743,-12.08496094
3.744,-11
3.745,-11.3404541
3.746,-11.31982422
3.747,-10.86712646
3.748,-10
3.749,-10.52398682
3.75,-10.52093506
3.751,-9.950012207
3.752,-9
3.753,-9.694152832
3.754,-10.27630615
3.755,-10.70953369
3.756,-11
3.757,-12.84881592
3.758,-14.13311768
3.759,-14.54138184
3.76,-14
3.761,-14.36846924
3.762,-13.87640381
3.763,-12.65045166
3.764,-11
3.765,-10.99493408
3.766,-10.85797119
3.767,-10.51867676
3.768,-10
3.769,-11.10229492
3.77,-11.87493896
3.771,-12.17333984
3.772,-12
3.773,-13.13983154
3.774,-13.59564209
3.775,-13.19702148
3.776,-12
3.777,-11.96673584
3.778,-11.36907959
3.779,-10.31091309
3.78,-9
3.781,-9.345153809
3.782,-9.386657715
3.783,-8.932250977
3.784,-8
3.785,-8.526611328
3.786,-8.790283203
3.787,-8.893432617
3.788,-9
3.789,-10.89904785
3.79,-12.44177246
3.791,-13.20666504
3.792,-13
3.793,-13.62585449
3.794,-13.33959961
3.795,-12.34509277
3.796,-11
3.797,-11.33422852
3.798,-11.41900635
3.799,-11.00341797
3.8,-10
3.801,-10.2590332
3.802,-10.04467773
3.803,-9.527832031
3.804,-9
3.805,-10.38256836
3.806,-11.60559082
3.807,-12.2388916
3.808,-12
3.809,-12.56713867
3.81,-12.09594727
3.811,-10.76483154
3.812,-9
3.813,-8.965698242
3.814,-8.886352539
3.815,-8.601135254
3.816,-8
3.817,-8.791259766
3.818,-9.028747559
3.819,-8.694458008
3.82,-8
3.821,-8.942749023
3.822,-9.673706055
3.823,-10.04534912
3.824,-10
3.825,-11.2800293
3.826,-11.90893555
3.827,-11.78283691
3.828,-11
3.829,-11.47058105
3.83,-11.32202148
3.831,-10.47076416
3.832,-9
3.833,-8.833618164
3.834,-8.20098877
3.835,-7.176940918
3.836,-6
3.837,-6.65814209
3.838,-7.30255127
3.839,-7.779052734
3.84,-8
3.841,-9.628540039
3.842,-10.59155273
3.843,-10.69268799
3.844,-10
3.845,-10.48010254
3.846,-10.40783691
3.847,-9.858459473
3.848,-9
3.849,-9.699462891
3.85,-10.00793457
3.851,-9.760070801
3.852,-9
3.853,-9.655761719
3.854,-9.983032227
3.855,-10.0491333
3.856,-10
3.857,-11.63946533
3.858,-12.87957764
3.859,-13.37768555
3.86,-13
3.861,-13.55615234
3.862,-13.27435303
3.863,-12.31195068
3.864,-11
3.865,-11.3770752
3.866,-11.58959961
3.867,-11.47497559
3.868,-11
3.869,-11.98352051
3.87,-12.59820557
3.871,-12.88049316
3.872,-13
3.873,-14.81280518
3.874,-16.2756958
3.875,-17.05731201
3.876,-17
3.877,-17.87780762
3.878,-17.87457275
3.879,-17.13269043
3.88,-16
3.881,-16.56378174
3.882,-17.00158691
3.883,-17.16558838
3.884,-17
3.885,-18.27416992
3.886,-19.05419922
3.887,-19.26739502
3.888,-19
3.889,-20.10009766
3.89,-20.56884766
3.891,-20.19824219
3.892,-19
3.893,-18.93292236
3.894,-18.28881836
3.895,-17.22436523
3.896,-16
3.897,-16.5625
3.898,-16.90509033
3.899,-16.74682617
3.9,-16
3.901,-16.53961182
3.902,-16.60864258
3.903,-16.34454346
3.904,-16
3.905,-17.49523926
3.906,-18.74603271
3.907,-19.33538818
3.908,-19
3.909,-19.45251465
3.91,-18.81207275
3.911,-17.20379639
3.912,-15
3.913,-14.37011719
3.914,-13.54571533
3.915,-12.42834473
3.916,-11
3.917,-11.08752441
3.918,-10.7833252
3.919,-10.04571533
3.92,-9
3.921,-9.549987793
3.922,-9.708557129
3.923,-9.223754883
3.924,-8
3.925,-7.856811523
3.926,-6.920227051
3.927,-5.223083496
3.928,-3
3.929,-2.297973633
3.93,-1.284973145
3.931,0.149658203
3.932,2
3.933,2.401672363
3.934,3.232421875
3.935,4.496765137
3.936,6
3.937,5.723999023
3.938,5.528869629
3.939,5.581604004
3.94,6
3.941,5.121337891
3.942,5.071472168
3.943,6.065551758
3.944,8
3.945,8.768066406
3.946,9.982666016
3.947,11.46569824
3.948,13
3.949,12.6963501
3.95,12.60803223
3.951,13.02508545
3.952,14
3.953,13.59039307
3.954,13.52960205
3.955,13.71582031
3.956,14
3.957,12.59289551
3.958,11.70288086
3.959,11.78167725
3.96,13
3.961,13.42474365
3.962,14.66381836
3.963,16.34979248
3.964,18
3.965,17.51611328
3.966,16.92175293
3.967,16.64654541
3.968,17
3.969,16.28857422
3.97,16.38146973
3.971,17.09234619
3.972,18
3.973,16.9541626
3.974,15.88226318
3.975,15.12670898
3.976,15
3.977,13.9197998
3.978,13.95996094
3.979,15.10827637
3.98,17
3.981,17.35601807
3.982,17.8237915
3.983,18.3762207
3.984,19
3.985,17.94689941
3.986,17.33453369
3.987,17.37219238
3.988,18
3.989,17.21173096
3.99,16.81152344
3.991,16.77685547
3.992,17
3.993,15.61816406
3.994,14.7010498
3.995,14.48522949
3.996,15
3.997,14.33532715
3.998,14.34436035
3.999,14.97119141
4,16
4.001,15.42364502
4.002,15.16748047
4.003,15.36590576
4.004,16
4.005,15.15789795
4.006,14.73309326
4.007,14.72692871
4.008,15
4.009,13.63787842
4.01,12.69580078
4.011,12.44586182
4.012,13
4.013,12.53552246
4.014,12.96990967
4.015,14.23034668
4.016,16
4.017,16.10723877
4.018,16.31048584
4.019,16.62268066
4.02,17
4.021,15.62164307
4.022,14.5546875
4.023,14.00640869
4.024,14
4.025,12.67962646
4.026,12.03692627
4.027,12.17572021
4.028,13
4.029,12.515625
4.03,12.5647583
4.031,13.11779785
4.032,14
4.033,13.22692871
4.034,12.73803711
4.035,12.66455078
4.036,13
4.037,11.88781738
4.038,11.30761719
4.039,11.36669922
4.04,12
4.041,11.296875
4.042,11.20367432
4.043,11.80517578
4.044,13
4.045,12.80670166
4.046,13.0871582
4.047,13.85644531
4.048,15
4.049,14.59649658
4.05,14.60290527
4.051,15.1104126
4.052,16
4.053,15.25463867
4.054,14.68078613
4.055,14.27972412
4.056,14
4.057,12.08422852
4.058,10.73748779
4.059,10.33447266
4.06,11
4.061,10.83972168
4.062,11.62615967
4.063,13.14526367
4.064,15
4.065,15.04046631
4.066,15.12719727
4.067,15.42126465
4.068,16
4.069,15.07873535
4.07,14.62963867
4.071,14.67126465
4.072,15
4.073,13.5871582
4.074,12.34075928
4.075,11.43994141
4.076,11
4.077,9.327209473
4.078,8.537841797
4.079,8.80090332
4.08,10
4.081,10.06481934
4.082,10.70581055
4.083,11.77453613
4.084,13
4.085,12.34490967
4.086,11.71112061
4.087,11.24420166
4.088,11
4.089,9.231201172
4.09,8.03717041
4.091,7.630249023
4.092,8
4.093,7.219665527
4.094,7.164672852
4.095,7.820678711
4.096,9
4.097,8.67956543
4.098,8.723266602
4.099,9.18572998
4.1,10
4.101,9.283569336
4.102,9.006408691
4.103,9.27532959
4.104,10
4.105,9.209838867
4.106,8.77130127
4.107,8.723083496
4.108,9
4.109,7.762268066
4.11,7.076416016
4.111,7.157043457
4.112,8
4.113,7.657653809
4.114,7.952331543
4.115,8.807556152
4.116,10
4.117,9.526306152
4.118,9.309265137
4.119,9.477355957
4.12,10
4.121,8.968200684
4.122,8.276062012
4.123,7.972839355
4.124,8
4.125,6.544067383
4.126,5.730041504
4.127,5.858154297
4.128,7
4.129,7.232971191
4.13,8.317993164
4.131,10.04211426
4.132,12
4.133,12.01623535
4.134,11.92260742
4.135,11.878479
4.136,12
4.137,10.58282471
4.138,9.720092773
4.139,9.561218262
4.14,10
4.141,9.028686523
4.142,8.508422852
4.143,8.508056641
4.144,9
4.145,8.142150879
4.146,7.963989258
4.147,8.610839844
4.148,10
4.149,10.11352539
4.15,10.73797607
4.151,11.78167725
4.152,13
4.153,12.33953857
4.154,11.69641113
4.155,11.22265625
4.156,11
4.157,9.301635742
4.158,8.278747559
4.159,8.180664063
4.16,9
4.161,8.755187988
4.162,9.253662109
4.163,10.41241455
4.164,12
4.165,11.97369385
4.166,12.24108887
4.167,12.92224121
4.168,14
4.169,13.57678223
4.17,13.5914917
4.171,14.1036377
4.172,15
4.173,14.31359863
4.174,14.00701904
4.175,14.23162842
4.176,15
4.177,14.44476318
4.178,14.55969238
4.179,15.4442749
4.18,17
4.181,17.22912598
4.182,18.00189209
4.183,19.31884766
4.184,21
4.185,20.98327637
4.186,21.11590576
4.187,21.4574585
4.188,22
4.189,20.95031738
4.19,20.46148682
4.191,20.80834961
4.192,22
4.193,22.02130127
4.194,22.63415527
4.195,23.7043457
4.196,25
4.197,24.54992676
4.198,24.4161377
4.199,24.87524414
4.2,26
4.201,25.85699463
4.202,26.25042725
4.203,27.05084229
4.204,28
4.205,27.1027832
4.206,26.43353271
4.207,26.33642578
4.208,27
4.209,26.61889648
4.21,27.10186768
4.211,28.340271
4.212,30
4.213,29.91931152
4.214,29.97344971
4.215,30.31323242
4.216,31
4.217,30.19622803
4.218,29.90869141
4.219,30.21313477
4.22,31
4.221,30.31652832
4.222,30.16668701
4.223,30.72949219
4.224,32
4.225,32.02575684
4.226,32.6350708
4.227,33.7175293
4.228,35
4.229,34.42376709
4.23,33.94689941
4.231,33.77423096
4.232,34
4.233,32.83166504
4.234,32.27770996
4.235,32.38952637
4.236,33
4.237,32.09014893
4.238,31.56793213
4.239,31.54089355
4.24,32
4.241,31.08862305
4.242,30.78552246
4.243,31.14208984
4.244,32
4.245,31.34503174
4.246,31.07391357
4.247,31.28656006
4.248,32
4.249,31.44110107
4.25,31.69934082
4.251,32.92895508
4.252,35
4.253,35.79772949
4.254,36.95135498
4.255,38.16125488
4.256,39
4.257,37.32574463
4.258,35.07550049
4.259,32.53326416
4.26,30
4.261,26.01763916
4.262,22.98632813
4.263,21.30230713
4.264,21
4.265,20.05224609
4.266,20.13104248
4.267,20.93505859
4.268,22
4.269,21.11065674
4.27,20.07879639
4.271,19.01123047
4.272,18
4.273,15.3815918
4.274,13.3760376
4.275,12.25408936
4.276,12
4.277,10.62316895
4.278,9.919006348
4.279,9.784423828
4.28,10
4.281,8.59375
4.282,7.550842285
4.283,7.026611328
4.284,7
4.285,5.557617188
4.286,4.59387207
4.287,4.11315918
4.288,4
4.289,2.389526367
4.29,1.375854492
4.291,1.223815918
4.292,2
4.293,1.822998047
4.294,2.549987793
4.295,4.052185059
4.296,6
4.297,6.259460449
4.298,6.669311523
4.299,7.272705078
4.3,8
4.301,6.952636719
4.302,6.074462891
4.303,5.43927002
4.304,5
4.305,2.960632324
4.306,1.446533203
4.307,0.761474609
4.308,1
4.309,0.30859375
4.31,0.527099609
4.311,1.529541016
4.312,3
4.313,2.865722656
4.314,2.958068848
4.315,3.351257324
4.316,4
4.317,3.05090332
4.318,2.396057129
4.319,2.075927734
4.32,2
4.321,0.361877441
4.322,-0.810180664
4.323,-1.280334473
4.324,-1
4.325,-1.776245117
4.326,-1.789001465
4.327,-1.11517334
4.328,0
4.329,-0.411437988
4.33,-0.458679199
4.331,0.00958252
4.332,1
4.333,0.63885498
4.334,0.767150879
4.335,1.309692383
